structure_id,caps,anchor,track_prep,data_node,anchor_emit,split_source,isolate_drain,control_groups,transistors,kappa,vth_residual,source_sensitivity,decision
S3-3012b6c9d6,G-X,S,True,S,True,True,False,6,7,,,,control_groups_gt_5
S3-17dd4088e0,G-X,S,True,S,True,True,True,7,8,,,,control_groups_gt_5
S3-f1d4797936,G-X,S,True,X,False,False,False,5,6,1.0000000000000002,4.440892098500626e-16,-1.0,no_intrinsic_DATA_compression
S3-7eebdc6442,G-X,S,True,X,False,False,True,5,7,1.0000000000000002,4.440892098500626e-16,-1.0,no_intrinsic_DATA_compression
S3-7ff733101e,G-X,S,True,X,False,True,False,6,7,,,,control_groups_gt_5
S3-9b69d08c44,G-X,S,True,X,False,True,True,7,8,,,,control_groups_gt_5
S3-401472be34,G-X,S,True,X,True,False,False,5,6,-7.771561172376096e-16,4.440892098500626e-16,-4.440892098500626e-16,no_intrinsic_DATA_compression
S3-4552e60cee,G-X,S,True,X,True,False,True,5,7,-7.771561172376096e-16,4.440892098500626e-16,-4.440892098500626e-16,no_intrinsic_DATA_compression
S3-25aa2b99d5,G-X,S,True,X,True,True,False,6,7,,,,control_groups_gt_5
S3-2705b84037,G-X,S,True,X,True,True,True,7,8,,,,control_groups_gt_5
S3-97125ef226,G-X,G,False,G,False,False,False,4,6,1.0,-1.0,-1.0,no_intrinsic_DATA_compression
S3-34b48f209c,G-X,G,False,G,False,False,True,4,7,1.0,-1.0,-1.0,no_intrinsic_DATA_compression
S3-6ac11bb0a9,G-X,G,False,G,False,True,False,5,7,1.0,-1.0,-1.0,no_intrinsic_DATA_compression
S3-54272957c9,G-X,G,False,G,False,True,True,6,8,,,,control_groups_gt_5
S3-3ff6cf075e,G-X,G,False,G,True,False,False,5,6,1.0,-0.9999999999999997,-0.9999999999999998,no_intrinsic_DATA_compression
S3-a5e801ccc4,G-X,G,False,G,True,False,True,5,7,1.0,-0.9999999999999997,-0.9999999999999998,no_intrinsic_DATA_compression
S3-e657c6e77d,G-X,G,False,G,True,True,False,6,7,,,,control_groups_gt_5
S3-92b379b08d,G-X,G,False,G,True,True,True,7,8,,,,control_groups_gt_5
S3-711589c2bf,G-X,G,False,S,False,False,False,4,6,,,,DATA_and_VINIT_short_in_WRITE
S3-a22cb43afc,G-X,G,False,S,False,False,True,4,7,,,,DATA_and_VINIT_short_in_WRITE
S3-c39ee63962,G-X,G,False,S,False,True,False,5,7,,,,DATA_and_VINIT_short_in_WRITE
S3-49f4628ee7,G-X,G,False,S,False,True,True,6,8,,,,control_groups_gt_5
S3-69d28e4735,G-X,G,False,S,True,False,False,5,6,,,,DATA_and_VINIT_short_in_WRITE
S3-5c31befe76,G-X,G,False,S,True,False,True,5,7,,,,DATA_and_VINIT_short_in_WRITE
S3-4897775e45,G-X,G,False,S,True,True,False,6,7,,,,control_groups_gt_5
S3-889fb5c0f4,G-X,G,False,S,True,True,True,7,8,,,,control_groups_gt_5
S3-71ba26462d,G-X,G,False,X,False,False,False,4,6,1.0000000000000002,-1.0000000000000007,-1.0,no_intrinsic_DATA_compression
S3-a64b06cd14,G-X,G,False,X,False,False,True,4,7,1.0000000000000002,-1.0000000000000007,-1.0,no_intrinsic_DATA_compression
S3-bc0f0cf6ff,G-X,G,False,X,False,True,False,5,7,1.0000000000000002,-1.0000000000000007,-1.0,no_intrinsic_DATA_compression
S3-6a5c95f426,G-X,G,False,X,False,True,True,6,8,,,,control_groups_gt_5
S3-402498e609,G-X,G,False,X,True,False,False,5,6,1.0000000000000004,-1.0000000000000002,-1.0,no_intrinsic_DATA_compression
S3-ea4986e073,G-X,G,False,X,True,False,True,5,7,1.0000000000000004,-1.0000000000000002,-1.0,no_intrinsic_DATA_compression
S3-20e6a1eb16,G-X,G,False,X,True,True,False,6,7,,,,control_groups_gt_5
S3-405a76e7e2,G-X,G,False,X,True,True,True,7,8,,,,control_groups_gt_5
S3-068210483a,G-X,G,True,G,False,False,False,5,6,1.0,-1.0,-1.0,no_intrinsic_DATA_compression
S3-1d74ac5395,G-X,G,True,G,False,False,True,5,7,1.0,-1.0,-1.0,no_intrinsic_DATA_compression
S3-4f969fcb5d,G-X,G,True,G,False,True,False,6,7,,,,control_groups_gt_5
S3-d66276492a,G-X,G,True,G,False,True,True,7,8,,,,control_groups_gt_5
S3-adc193ae7b,G-X,G,True,G,True,False,False,5,6,1.0,-1.0,-0.9999999999999998,no_intrinsic_DATA_compression
S3-24038791da,G-X,G,True,G,True,False,True,5,7,1.0,-1.0,-0.9999999999999998,no_intrinsic_DATA_compression
S3-dd5c0e95db,G-X,G,True,G,True,True,False,6,7,,,,control_groups_gt_5
S3-61a6db89e5,G-X,G,True,G,True,True,True,7,8,,,,control_groups_gt_5
S3-0a44ed721e,G-X,G,True,S,False,False,False,5,6,,,,DATA_and_VINIT_short_in_WRITE
S3-547687c41f,G-X,G,True,S,False,False,True,5,7,,,,DATA_and_VINIT_short_in_WRITE
S3-77fef1c921,G-X,G,True,S,False,True,False,6,7,,,,control_groups_gt_5
S3-768a7cd79c,G-X,G,True,S,False,True,True,7,8,,,,control_groups_gt_5
S3-5df337263c,G-X,G,True,S,True,False,False,5,6,,,,DATA_and_VINIT_short_in_WRITE
S3-9f2dd9f3d3,G-X,G,True,S,True,False,True,5,7,,,,DATA_and_VINIT_short_in_WRITE
S3-9075a934a7,G-X,G,True,S,True,True,False,6,7,,,,control_groups_gt_5
S3-a65e3824e2,G-X,G,True,S,True,True,True,7,8,,,,control_groups_gt_5
S3-35f2baea36,G-X,G,True,X,False,False,False,5,6,1.0000000000000002,-1.0,-1.0,no_intrinsic_DATA_compression
S3-f89b2106a2,G-X,G,True,X,False,False,True,5,7,1.0000000000000002,-1.0,-1.0,no_intrinsic_DATA_compression
S3-6b6e43df8b,G-X,G,True,X,False,True,False,6,7,,,,control_groups_gt_5
S3-8a2ac285e6,G-X,G,True,X,False,True,True,7,8,,,,control_groups_gt_5
S3-6c734492a1,G-X,G,True,X,True,False,False,5,6,1.0000000000000004,-1.0,-0.9999999999999998,no_intrinsic_DATA_compression
S3-abb659c214,G-X,G,True,X,True,False,True,5,7,1.0000000000000004,-1.0,-0.9999999999999998,no_intrinsic_DATA_compression
S3-8653575957,G-X,G,True,X,True,True,False,6,7,,,,control_groups_gt_5
S3-8fbed8d9cd,G-X,G,True,X,True,True,True,7,8,,,,control_groups_gt_5
S3-369b34be99,G-R,R,False,G,False,False,False,4,6,0.9999999999999998,-1.0,-1.0,no_intrinsic_DATA_compression
S3-5fe10776b3,G-R,R,False,G,False,False,True,4,7,0.9999999999999998,-1.0,-1.0,no_intrinsic_DATA_compression
S3-45846a021a,G-R,R,False,G,False,True,False,5,7,0.9999999999999998,-1.0,-1.0,no_intrinsic_DATA_compression
S3-2821dacc23,G-R,R,False,G,False,True,True,6,8,,,,control_groups_gt_5
S3-08011e0397,G-R,R,False,G,True,False,False,5,6,0.9999999999999998,-1.0,-1.0,no_intrinsic_DATA_compression
S3-61758ff2ca,G-R,R,False,G,True,False,True,5,7,0.9999999999999998,-1.0,-1.0,no_intrinsic_DATA_compression
S3-5a543b6c87,G-R,R,False,G,True,True,False,6,7,,,,control_groups_gt_5
S3-bf6f96471d,G-R,R,False,G,True,True,True,7,8,,,,control_groups_gt_5
S3-dd9e56f80d,G-R,R,False,S,False,False,False,4,6,,,,DATA_and_VINIT_short_in_WRITE
S3-c3fa86c046,G-R,R,False,S,False,False,True,4,7,,,,DATA_and_VINIT_short_in_WRITE
S3-998c43a5e4,G-R,R,False,S,False,True,False,5,7,,,,DATA_and_VINIT_short_in_WRITE
S3-93eab6b5da,G-R,R,False,S,False,True,True,6,8,,,,control_groups_gt_5
S3-b11b0a7b21,G-R,R,False,S,True,False,False,5,6,,,,DATA_and_VINIT_short_in_WRITE
S3-ec79240b18,G-R,R,False,S,True,False,True,5,7,,,,DATA_and_VINIT_short_in_WRITE
S3-70a24486d7,G-R,R,False,S,True,True,False,6,7,,,,control_groups_gt_5
S3-98a81c7465,G-R,R,False,S,True,True,True,7,8,,,,control_groups_gt_5
S3-85e9006df1,G-R,R,False,X,False,False,False,4,6,0.0,-1.0,-1.0,no_intrinsic_DATA_compression
S3-96bc61884d,G-R,R,False,X,False,False,True,4,7,0.0,-1.0,-1.0,no_intrinsic_DATA_compression
S3-b99dd07c0f,G-R,R,False,X,False,True,False,5,7,0.0,-1.0,-1.0,no_intrinsic_DATA_compression
S3-3f01c95261,G-R,R,False,X,False,True,True,6,8,,,,control_groups_gt_5
S3-ac2d985887,G-R,R,False,X,True,False,False,5,6,0.0,-1.0,-1.0,no_intrinsic_DATA_compression
S3-c85767b39f,G-R,R,False,X,True,False,True,5,7,0.0,-1.0,-1.0,no_intrinsic_DATA_compression
S3-3a3df3c15c,G-R,R,False,X,True,True,False,6,7,,,,control_groups_gt_5
S3-0c0c11d0ad,G-R,R,False,X,True,True,True,7,8,,,,control_groups_gt_5
S3-e99f18205c,G-R,R,True,G,False,False,False,5,6,0.9999999999999998,-1.0,-1.0,no_intrinsic_DATA_compression
S3-9766f38fcb,G-R,R,True,G,False,False,True,5,7,0.9999999999999998,-1.0,-1.0,no_intrinsic_DATA_compression
S3-0bd2ff6512,G-R,R,True,G,False,True,False,6,7,,,,control_groups_gt_5
S3-e7d110bea0,G-R,R,True,G,False,True,True,7,8,,,,control_groups_gt_5
S3-2b1bfabb10,G-R,R,True,G,True,False,False,5,6,0.9999999999999998,-1.0,-1.0,no_intrinsic_DATA_compression
S3-7a193a5ff1,G-R,R,True,G,True,False,True,5,7,0.9999999999999998,-1.0,-1.0,no_intrinsic_DATA_compression
S3-1c9f8beed0,G-R,R,True,G,True,True,False,6,7,,,,control_groups_gt_5
S3-cd9bcac486,G-R,R,True,G,True,True,True,7,8,,,,control_groups_gt_5
S3-c3def30380,G-R,R,True,S,False,False,False,5,6,,,,DATA_and_VINIT_short_in_WRITE
S3-1b89b72471,G-R,R,True,S,False,False,True,5,7,,,,DATA_and_VINIT_short_in_WRITE
S3-088f503b46,G-R,R,True,S,False,True,False,6,7,,,,control_groups_gt_5
S3-d948210cad,G-R,R,True,S,False,True,True,7,8,,,,control_groups_gt_5
S3-081954680d,G-R,R,True,S,True,False,False,5,6,,,,DATA_and_VINIT_short_in_WRITE
S3-df0a7fa89b,G-R,R,True,S,True,False,True,5,7,,,,DATA_and_VINIT_short_in_WRITE
S3-2713034b16,G-R,R,True,S,True,True,False,6,7,,,,control_groups_gt_5
S3-3f5d2c88c2,G-R,R,True,S,True,True,True,7,8,,,,control_groups_gt_5
S3-29db86e9b0,G-R,R,True,X,False,False,False,5,6,0.0,-1.0,-1.0,no_intrinsic_DATA_compression
S3-57675c9ccb,G-R,R,True,X,False,False,True,5,7,0.0,-1.0,-1.0,no_intrinsic_DATA_compression
S3-dae7dff144,G-R,R,True,X,False,True,False,6,7,,,,control_groups_gt_5
S3-3d07bd91e4,G-R,R,True,X,False,True,True,7,8,,,,control_groups_gt_5
S3-4d1ef20dcd,G-R,R,True,X,True,False,False,5,6,0.0,-1.0,-1.0,no_intrinsic_DATA_compression
S3-31ee7dc31e,G-R,R,True,X,True,False,True,5,7,0.0,-1.0,-1.0,no_intrinsic_DATA_compression
S3-3d34ba7617,G-R,R,True,X,True,True,False,6,7,,,,control_groups_gt_5
S3-ca9af90742,G-R,R,True,X,True,True,True,7,8,,,,control_groups_gt_5
S3-2faa9ac0ea,G-R,S,False,G,False,False,False,4,6,0.9999999999999998,-1.0,-1.0,no_intrinsic_DATA_compression
S3-60353f6641,G-R,S,False,G,False,False,True,4,7,0.9999999999999998,-1.0,-1.0,no_intrinsic_DATA_compression
S3-24cf976598,G-R,S,False,G,False,True,False,5,7,0.9999999999999998,-1.0,-1.0,no_intrinsic_DATA_compression
S3-de2fadb1bb,G-R,S,False,G,False,True,True,6,8,,,,control_groups_gt_5
S3-1c55a9f4ac,G-R,S,False,G,True,False,False,5,6,0.9999999999999998,-1.0,-0.9999999999999996,no_intrinsic_DATA_compression
S3-e2daa19080,G-R,S,False,G,True,False,True,5,7,0.9999999999999998,-1.0,-0.9999999999999996,no_intrinsic_DATA_compression
S3-c4d0611b18,G-R,S,False,G,True,True,False,6,7,,,,control_groups_gt_5
S3-0db2f0cd65,G-R,S,False,G,True,True,True,7,8,,,,control_groups_gt_5
S3-19438bb3db,G-R,S,False,S,False,False,False,4,6,,,,DATA_and_VINIT_short_in_WRITE
S3-9574f32e85,G-R,S,False,S,False,False,True,4,7,,,,DATA_and_VINIT_short_in_WRITE
S3-790d9193c9,G-R,S,False,S,False,True,False,5,7,,,,DATA_and_VINIT_short_in_WRITE
S3-a2d2f438ed,G-R,S,False,S,False,True,True,6,8,,,,control_groups_gt_5
S3-f5e4a5617c,G-R,S,False,S,True,False,False,5,6,,,,DATA_and_VINIT_short_in_WRITE
S3-6e5d318789,G-R,S,False,S,True,False,True,5,7,,,,DATA_and_VINIT_short_in_WRITE
S3-0a8d64d491,G-R,S,False,S,True,True,False,6,7,,,,control_groups_gt_5
S3-b139cd4420,G-R,S,False,S,True,True,True,7,8,,,,control_groups_gt_5
S3-b3663e5beb,G-R,S,False,X,False,False,False,4,6,0.0,-1.0,-1.0,no_intrinsic_DATA_compression
S3-4e1d8bab70,G-R,S,False,X,False,False,True,4,7,0.0,-1.0,-1.0,no_intrinsic_DATA_compression
S3-d57d9aaf6b,G-R,S,False,X,False,True,False,5,7,0.0,-1.0,-1.0,no_intrinsic_DATA_compression
S3-244868d189,G-R,S,False,X,False,True,True,6,8,,,,control_groups_gt_5
S3-ab3293884e,G-R,S,False,X,True,False,False,5,6,-3.768859243755397e-17,-1.0,-0.9999999999999998,no_intrinsic_DATA_compression
S3-a33218f6e7,G-R,S,False,X,True,False,True,5,7,-3.768859243755397e-17,-1.0,-0.9999999999999998,no_intrinsic_DATA_compression
S3-76fb6dea86,G-R,S,False,X,True,True,False,6,7,,,,control_groups_gt_5
S3-fa80c8cdd3,G-R,S,False,X,True,True,True,7,8,,,,control_groups_gt_5
S3-06874bf965,G-R,S,True,G,False,False,False,5,6,0.9999999999999998,-1.0,-1.0,no_intrinsic_DATA_compression
S3-f9ff4fe20d,G-R,S,True,G,False,False,True,5,7,0.9999999999999998,-1.0,-1.0,no_intrinsic_DATA_compression
S3-6030a4d315,G-R,S,True,G,False,True,False,6,7,,,,control_groups_gt_5
S3-8a213e8c75,G-R,S,True,G,False,True,True,7,8,,,,control_groups_gt_5
S3-368b7bf818,G-R,S,True,G,True,False,False,5,6,0.9999999999999998,-1.0,-0.9999999999999994,no_intrinsic_DATA_compression
S3-4a33aba62e,G-R,S,True,G,True,False,True,5,7,0.9999999999999998,-1.0,-0.9999999999999994,no_intrinsic_DATA_compression
S3-39b99ed488,G-R,S,True,G,True,True,False,6,7,,,,control_groups_gt_5
S3-9392ad273a,G-R,S,True,G,True,True,True,7,8,,,,control_groups_gt_5
S3-7d0952e528,G-R,S,True,S,False,False,False,5,6,,,,DATA_and_VINIT_short_in_WRITE
S3-5792b5cba6,G-R,S,True,S,False,False,True,5,7,,,,DATA_and_VINIT_short_in_WRITE
S3-bf2f1d231e,G-R,S,True,S,False,True,False,6,7,,,,control_groups_gt_5
S3-a9c5e879bb,G-R,S,True,S,False,True,True,7,8,,,,control_groups_gt_5
S3-8fbbe425df,G-R,S,True,S,True,False,False,5,6,,,,DATA_and_VINIT_short_in_WRITE
S3-77068977b0,G-R,S,True,S,True,False,True,5,7,,,,DATA_and_VINIT_short_in_WRITE
S3-463c49722e,G-R,S,True,S,True,True,False,6,7,,,,control_groups_gt_5
S3-16a1a61303,G-R,S,True,S,True,True,True,7,8,,,,control_groups_gt_5
S3-5df37d0198,G-R,S,True,X,False,False,False,5,6,0.0,-1.0,-1.0,no_intrinsic_DATA_compression
S3-ae96ffdb91,G-R,S,True,X,False,False,True,5,7,0.0,-1.0,-1.0,no_intrinsic_DATA_compression
S3-683367bc92,G-R,S,True,X,False,True,False,6,7,,,,control_groups_gt_5
S3-9367ceae88,G-R,S,True,X,False,True,True,7,8,,,,control_groups_gt_5
S3-38625446fb,G-R,S,True,X,True,False,False,5,6,-3.768859243755397e-17,-1.0,-0.9999999999999998,no_intrinsic_DATA_compression
S3-84496780c1,G-R,S,True,X,True,False,True,5,7,-3.768859243755397e-17,-1.0,-0.9999999999999998,no_intrinsic_DATA_compression
S3-135e8c51e9,G-R,S,True,X,True,True,False,6,7,,,,control_groups_gt_5
S3-3ee311b524,G-R,S,True,X,True,True,True,7,8,,,,control_groups_gt_5
S3-697a5724fd,G-R,G,False,G,False,False,False,4,6,0.9999999999999998,-1.0,-1.0,no_intrinsic_DATA_compression
S3-17a6f37267,G-R,G,False,G,False,False,True,4,7,0.9999999999999998,-1.0,-1.0,no_intrinsic_DATA_compression
S3-d28d721a8b,G-R,G,False,G,False,True,False,5,7,0.9999999999999998,-1.0,-1.0,no_intrinsic_DATA_compression
S3-49dd5e3622,G-R,G,False,G,False,True,True,6,8,,,,control_groups_gt_5
S3-f6af3c935d,G-R,G,False,G,True,False,False,5,6,0.9999999999999994,-1.0,-1.0000000000000002,no_intrinsic_DATA_compression
S3-b2d744132b,G-R,G,False,G,True,False,True,5,7,0.9999999999999994,-1.0,-1.0000000000000002,no_intrinsic_DATA_compression
S3-dc0ab9effe,G-R,G,False,G,True,True,False,6,7,,,,control_groups_gt_5
S3-edd2615b4b,G-R,G,False,G,True,True,True,7,8,,,,control_groups_gt_5
S3-9ae28053f7,G-R,G,False,S,False,False,False,4,6,,,,DATA_and_VINIT_short_in_WRITE
S3-474dad7194,G-R,G,False,S,False,False,True,4,7,,,,DATA_and_VINIT_short_in_WRITE
S3-52e41ff930,G-R,G,False,S,False,True,False,5,7,,,,DATA_and_VINIT_short_in_WRITE
S3-1eb289282a,G-R,G,False,S,False,True,True,6,8,,,,control_groups_gt_5
S3-6ab40a1c58,G-R,G,False,S,True,False,False,5,6,,,,DATA_and_VINIT_short_in_WRITE
S3-ba445a73f3,G-R,G,False,S,True,False,True,5,7,,,,DATA_and_VINIT_short_in_WRITE
S3-7d754932d3,G-R,G,False,S,True,True,False,6,7,,,,control_groups_gt_5
S3-a4f0c3ef64,G-R,G,False,S,True,True,True,7,8,,,,control_groups_gt_5
S3-03252d20b3,G-R,G,False,X,False,False,False,4,6,0.0,-0.9999999999999999,-1.0,no_intrinsic_DATA_compression
S3-0ea9a4a456,G-R,G,False,X,False,False,True,4,7,0.0,-0.9999999999999999,-1.0,no_intrinsic_DATA_compression
S3-0d88cd2b65,G-R,G,False,X,False,True,False,5,7,0.0,-0.9999999999999999,-1.0,no_intrinsic_DATA_compression
S3-4d1e7978f9,G-R,G,False,X,False,True,True,6,8,,,,control_groups_gt_5
S3-a4fc524cab,G-R,G,False,X,True,False,False,5,6,3.14018491736755e-16,-0.9999999999999999,-1.0000000000000004,no_intrinsic_DATA_compression
S3-79c3688748,G-R,G,False,X,True,False,True,5,7,3.14018491736755e-16,-0.9999999999999999,-1.0000000000000004,no_intrinsic_DATA_compression
S3-8a065af23e,G-R,G,False,X,True,True,False,6,7,,,,control_groups_gt_5
S3-f258fb44d3,G-R,G,False,X,True,True,True,7,8,,,,control_groups_gt_5
S3-fb3fcf082a,G-R,G,True,G,False,False,False,5,6,0.9999999999999998,-1.0,-1.0,no_intrinsic_DATA_compression
S3-8d0358dbfa,G-R,G,True,G,False,False,True,5,7,0.9999999999999998,-1.0,-1.0,no_intrinsic_DATA_compression
S3-945b1d1364,G-R,G,True,G,False,True,False,6,7,,,,control_groups_gt_5
S3-7e77117e33,G-R,G,True,G,False,True,True,7,8,,,,control_groups_gt_5
S3-b409c170e9,G-R,G,True,G,True,False,False,5,6,0.9999999999999994,-1.0,-1.0000000000000009,no_intrinsic_DATA_compression
S3-eedb0e3ca4,G-R,G,True,G,True,False,True,5,7,0.9999999999999994,-1.0,-1.0000000000000009,no_intrinsic_DATA_compression
S3-b635ac4729,G-R,G,True,G,True,True,False,6,7,,,,control_groups_gt_5
S3-60a1413314,G-R,G,True,G,True,True,True,7,8,,,,control_groups_gt_5
S3-04e0c5214d,G-R,G,True,S,False,False,False,5,6,,,,DATA_and_VINIT_short_in_WRITE
S3-f8634d9e50,G-R,G,True,S,False,False,True,5,7,,,,DATA_and_VINIT_short_in_WRITE
S3-5bf68a484d,G-R,G,True,S,False,True,False,6,7,,,,control_groups_gt_5
S3-acac476890,G-R,G,True,S,False,True,True,7,8,,,,control_groups_gt_5
S3-a5e05179fd,G-R,G,True,S,True,False,False,5,6,,,,DATA_and_VINIT_short_in_WRITE
S3-bc410422d2,G-R,G,True,S,True,False,True,5,7,,,,DATA_and_VINIT_short_in_WRITE
S3-b1eceaf3a6,G-R,G,True,S,True,True,False,6,7,,,,control_groups_gt_5
S3-a2e888e549,G-R,G,True,S,True,True,True,7,8,,,,control_groups_gt_5
S3-2f8b69988d,G-R,G,True,X,False,False,False,5,6,0.0,-1.0000000000000002,-1.0,no_intrinsic_DATA_compression
S3-10d80c7a4b,G-R,G,True,X,False,False,True,5,7,0.0,-1.0000000000000002,-1.0,no_intrinsic_DATA_compression
S3-256027e8e0,G-R,G,True,X,False,True,False,6,7,,,,control_groups_gt_5
S3-bcea54eb40,G-R,G,True,X,False,True,True,7,8,,,,control_groups_gt_5
S3-58e78a3584,G-R,G,True,X,True,False,False,5,6,3.14018491736755e-16,-1.0000000000000002,-1.0000000000000009,no_intrinsic_DATA_compression
S3-cfac359aa9,G-R,G,True,X,True,False,True,5,7,3.14018491736755e-16,-1.0000000000000002,-1.0000000000000009,no_intrinsic_DATA_compression
S3-4470c5a45b,G-R,G,True,X,True,True,False,6,7,,,,control_groups_gt_5
S3-7e0c69e338,G-R,G,True,X,True,True,True,7,8,,,,control_groups_gt_5
S3-3221267355,S-X,R,False,G,False,False,False,4,6,1.0,-1.0,-1.0000000000000002,no_intrinsic_DATA_compression
S3-963dee0aa1,S-X,R,False,G,False,False,True,4,7,1.0,-1.0,-1.0000000000000002,no_intrinsic_DATA_compression
S3-0ef086e078,S-X,R,False,G,False,True,False,5,7,1.0,-1.0,-1.0000000000000002,no_intrinsic_DATA_compression
S3-464112ae53,S-X,R,False,G,False,True,True,6,8,,,,control_groups_gt_5
S3-20290584e9,S-X,R,False,G,True,False,False,5,6,1.0,-1.0,-0.9999999999999996,no_intrinsic_DATA_compression
S3-a8522f797e,S-X,R,False,G,True,False,True,5,7,1.0,-1.0,-0.9999999999999996,no_intrinsic_DATA_compression
S3-1a1449ef28,S-X,R,False,G,True,True,False,6,7,,,,control_groups_gt_5
S3-cc017e04e1,S-X,R,False,G,True,True,True,7,8,,,,control_groups_gt_5
S3-114257ea52,S-X,R,False,S,False,False,False,4,6,,,,DATA_and_VINIT_short_in_WRITE
S3-9aa49e4b05,S-X,R,False,S,False,False,True,4,7,,,,DATA_and_VINIT_short_in_WRITE
S3-abe684e42c,S-X,R,False,S,False,True,False,5,7,,,,DATA_and_VINIT_short_in_WRITE
S3-4329f8e493,S-X,R,False,S,False,True,True,6,8,,,,control_groups_gt_5
S3-6701862310,S-X,R,False,S,True,False,False,5,6,,,,DATA_and_VINIT_short_in_WRITE
S3-aa47eecd9f,S-X,R,False,S,True,False,True,5,7,,,,DATA_and_VINIT_short_in_WRITE
S3-1c0c1c3c4f,S-X,R,False,S,True,True,False,6,7,,,,control_groups_gt_5
S3-1e02c12d11,S-X,R,False,S,True,True,True,7,8,,,,control_groups_gt_5
S3-e433b1780a,S-X,R,False,X,False,False,False,4,6,1.232595164407831e-32,-1.0,-1.0000000000000002,no_intrinsic_DATA_compression
S3-9a152e0146,S-X,R,False,X,False,False,True,4,7,1.232595164407831e-32,-1.0,-1.0000000000000002,no_intrinsic_DATA_compression
S3-9498660401,S-X,R,False,X,False,True,False,5,7,1.232595164407831e-32,-1.0,-1.0000000000000002,no_intrinsic_DATA_compression
S3-0b74fda16d,S-X,R,False,X,False,True,True,6,8,,,,control_groups_gt_5
S3-9f6ce49313,S-X,R,False,X,True,False,False,5,6,1.6024689053196365e-17,-1.0,-0.9999999999999996,no_intrinsic_DATA_compression
S3-bc59483ebd,S-X,R,False,X,True,False,True,5,7,1.6024689053196365e-17,-1.0,-0.9999999999999996,no_intrinsic_DATA_compression
S3-b47dcca752,S-X,R,False,X,True,True,False,6,7,,,,control_groups_gt_5
S3-4719e34f22,S-X,R,False,X,True,True,True,7,8,,,,control_groups_gt_5
S3-53193bafb4,S-X,R,True,G,False,False,False,5,6,1.0,-1.0,-1.0000000000000002,no_intrinsic_DATA_compression
S3-1889347fef,S-X,R,True,G,False,False,True,5,7,1.0,-1.0,-1.0000000000000002,no_intrinsic_DATA_compression
S3-77176d46ef,S-X,R,True,G,False,True,False,6,7,,,,control_groups_gt_5
S3-163cc16978,S-X,R,True,G,False,True,True,7,8,,,,control_groups_gt_5
S3-e5a487114b,S-X,R,True,G,True,False,False,5,6,1.0,-1.0,-0.9999999999999998,no_intrinsic_DATA_compression
S3-d6963d4e00,S-X,R,True,G,True,False,True,5,7,1.0,-1.0,-0.9999999999999998,no_intrinsic_DATA_compression
S3-f09448ce2e,S-X,R,True,G,True,True,False,6,7,,,,control_groups_gt_5
S3-01e3ca93c4,S-X,R,True,G,True,True,True,7,8,,,,control_groups_gt_5
S3-51071d8a64,S-X,R,True,S,False,False,False,5,6,,,,DATA_and_VINIT_short_in_WRITE
S3-6fcf3c1a7e,S-X,R,True,S,False,False,True,5,7,,,,DATA_and_VINIT_short_in_WRITE
S3-28c1ba7451,S-X,R,True,S,False,True,False,6,7,,,,control_groups_gt_5
S3-6c9843e20b,S-X,R,True,S,False,True,True,7,8,,,,control_groups_gt_5
S3-52a7fee857,S-X,R,True,S,True,False,False,5,6,,,,DATA_and_VINIT_short_in_WRITE
S3-0ff35950f9,S-X,R,True,S,True,False,True,5,7,,,,DATA_and_VINIT_short_in_WRITE
S3-c4b1dc0400,S-X,R,True,S,True,True,False,6,7,,,,control_groups_gt_5
S3-dfe21773eb,S-X,R,True,S,True,True,True,7,8,,,,control_groups_gt_5
S3-3968078f15,S-X,R,True,X,False,False,False,5,6,1.232595164407831e-32,-1.0,-1.0000000000000002,no_intrinsic_DATA_compression
S3-fcd82bdfeb,S-X,R,True,X,False,False,True,5,7,1.232595164407831e-32,-1.0,-1.0000000000000002,no_intrinsic_DATA_compression
S3-ec6f2bb0b7,S-X,R,True,X,False,True,False,6,7,,,,control_groups_gt_5
S3-571bdb9ab0,S-X,R,True,X,False,True,True,7,8,,,,control_groups_gt_5
S3-3d9f1123ec,S-X,R,True,X,True,False,False,5,6,1.6024689053196365e-17,-1.0,-1.0,no_intrinsic_DATA_compression
S3-c93598c8da,S-X,R,True,X,True,False,True,5,7,1.6024689053196365e-17,-1.0,-1.0,no_intrinsic_DATA_compression
S3-1892df28a2,S-X,R,True,X,True,True,False,6,7,,,,control_groups_gt_5
S3-16845d4240,S-X,R,True,X,True,True,True,7,8,,,,control_groups_gt_5
S3-52c24df3b5,S-X,S,False,G,False,False,False,4,6,1.0,-1.0,-1.0000000000000002,no_intrinsic_DATA_compression
S3-b73a99fad5,S-X,S,False,G,False,False,True,4,7,1.0,-1.0,-1.0000000000000002,no_intrinsic_DATA_compression
S3-50f04494b1,S-X,S,False,G,False,True,False,5,7,1.0,-1.0,-1.0000000000000002,no_intrinsic_DATA_compression
S3-e3097e892f,S-X,S,False,G,False,True,True,6,8,,,,control_groups_gt_5
S3-3fde3021f6,S-X,S,False,G,True,False,False,5,6,1.0,-1.0,-0.9999999999999999,no_intrinsic_DATA_compression
S3-a4f02bd484,S-X,S,False,G,True,False,True,5,7,1.0,-1.0,-0.9999999999999999,no_intrinsic_DATA_compression
S3-97ad1426df,S-X,S,False,G,True,True,False,6,7,,,,control_groups_gt_5
