time_s,vg,vs,vx,vgs,gc,xc,sc,dc,ec
3.910888230000000333e-03,2.055906620000000018e+00,1.500046800000000013e+00,2.842195970000000127e+00,5.558598160000000066e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
3.930888230000000386e-03,2.055905689999999897e+00,1.500046800000000013e+00,2.842146319999999893e+00,5.558588880000000509e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
3.950888229999999571e-03,2.055904760000000220e+00,1.500046800000000013e+00,2.842096670000000103e+00,5.558579599999999843e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
3.970888229999999623e-03,2.055903830000000099e+00,1.500046800000000013e+00,2.842047019999999868e+00,5.558570320000000287e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
3.990888229999999676e-03,2.055902899999999978e+00,1.500046800000000013e+00,2.841997380000000017e+00,5.558561039999999620e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
4.010888229999999728e-03,2.055901969999999856e+00,1.500046800000000013e+00,2.841947740000000167e+00,5.558551760000000064e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
4.030888229999999781e-03,2.055901040000000179e+00,1.500046790000000074e+00,2.841898089999999932e+00,5.558542480000000507e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
4.050888229999999833e-03,2.055900110000000058e+00,1.500046790000000074e+00,2.841848450000000081e+00,5.558533199999999841e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
4.070888229999999886e-03,2.055899179999999937e+00,1.500046790000000074e+00,2.841798820000000170e+00,5.558523930000000002e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
4.090888229999999938e-03,2.055898249999999816e+00,1.500046790000000074e+00,2.841749179999999875e+00,5.558514650000000445e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
4.110888229999999990e-03,2.055897330000000078e+00,1.500046790000000074e+00,2.841699549999999963e+00,5.558505369999999779e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
4.130888230000000043e-03,2.055896399999999957e+00,1.500046790000000074e+00,2.841649920000000051e+00,5.558496099999999940e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
4.150888230000000095e-03,2.055895469999999836e+00,1.500046790000000074e+00,2.841600290000000140e+00,5.558486820000000384e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
4.170888230000000148e-03,2.055894540000000159e+00,1.500046779999999913e+00,2.841550659999999784e+00,5.558477550000000544e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
4.190888230000000200e-03,2.055893610000000038e+00,1.500046779999999913e+00,2.841501029999999872e+00,5.558468279999999595e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
4.210888230000000253e-03,2.055892679999999917e+00,1.500046779999999913e+00,2.841451409999999900e+00,5.558459000000000039e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
4.230888230000000305e-03,2.055891749999999796e+00,1.500046779999999913e+00,2.841401779999999988e+00,5.558449730000000200e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
4.250888230000000358e-03,2.055890820000000119e+00,1.500046779999999913e+00,2.841352160000000016e+00,5.558440460000000360e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
4.270888230000000410e-03,2.055889889999999998e+00,1.500046779999999913e+00,2.841302540000000043e+00,5.558431190000000521e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
4.290888229999999595e-03,2.055888969999999816e+00,1.500046769999999974e+00,2.841252930000000010e+00,5.558421919999999572e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
4.310888229999999648e-03,2.055888040000000139e+00,1.500046769999999974e+00,2.841203310000000037e+00,5.558412649999999733e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
4.330888229999999700e-03,2.055887110000000018e+00,1.500046769999999974e+00,2.841153700000000004e+00,5.558403379999999894e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
4.350888229999999753e-03,2.055886179999999896e+00,1.500046769999999974e+00,2.841104089999999971e+00,5.558394110000000055e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
4.370888229999999805e-03,2.055885250000000219e+00,1.500046769999999974e+00,2.841054479999999938e+00,5.558384840000000215e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
4.390888229999999857e-03,2.055884320000000098e+00,1.500046769999999974e+00,2.841004869999999904e+00,5.558375570000000376e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
4.410888229999999910e-03,2.055883399999999916e+00,1.500046760000000035e+00,2.840955259999999871e+00,5.558366300000000537e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
4.430888229999999962e-03,2.055882469999999795e+00,1.500046760000000035e+00,2.840905660000000221e+00,5.558357040000000415e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
4.450888230000000015e-03,2.055881540000000118e+00,1.500046760000000035e+00,2.840856060000000127e+00,5.558347769999999466e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
4.470888230000000067e-03,2.055880609999999997e+00,1.500046760000000035e+00,2.840806460000000033e+00,5.558338499999999627e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
4.490888230000000120e-03,2.055879679999999876e+00,1.500046760000000035e+00,2.840756859999999939e+00,5.558329239999999505e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
4.510888230000000172e-03,2.055878750000000199e+00,1.500046760000000035e+00,2.840707259999999845e+00,5.558319969999999666e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
4.530888230000000225e-03,2.055877830000000017e+00,1.500046760000000035e+00,2.840657670000000135e+00,5.558310709999999544e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
4.550888230000000277e-03,2.055876899999999896e+00,1.500046750000000095e+00,2.840608070000000041e+00,5.558301450000000532e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
4.570888230000000330e-03,2.055875970000000219e+00,1.500046750000000095e+00,2.840558479999999886e+00,5.558292179999999583e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
4.590888230000000382e-03,2.055875040000000098e+00,1.500046750000000095e+00,2.840508890000000175e+00,5.558282919999999461e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
4.610888229999999567e-03,2.055874119999999916e+00,1.500046750000000095e+00,2.840459309999999959e+00,5.558273660000000449e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
4.630888229999999620e-03,2.055873189999999795e+00,1.500046750000000095e+00,2.840409719999999805e+00,5.558264400000000327e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
4.650888229999999672e-03,2.055872260000000118e+00,1.500046750000000095e+00,2.840360140000000033e+00,5.558255140000000205e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
4.670888229999999725e-03,2.055871329999999997e+00,1.500046739999999934e+00,2.840310549999999878e+00,5.558245880000000083e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
4.690888229999999777e-03,2.055870399999999876e+00,1.500046739999999934e+00,2.840260970000000107e+00,5.558236619999999961e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
4.710888229999999829e-03,2.055869480000000138e+00,1.500046739999999934e+00,2.840211399999999831e+00,5.558227359999999839e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
4.730888229999999882e-03,2.055868550000000017e+00,1.500046739999999934e+00,2.840161820000000059e+00,5.558218099999999717e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
4.750888229999999934e-03,2.055867619999999896e+00,1.500046739999999934e+00,2.840112249999999783e+00,5.558208839999999595e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
4.770888229999999987e-03,2.055866700000000158e+00,1.500046739999999934e+00,2.840062670000000011e+00,5.558199579999999473e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
4.790888230000000039e-03,2.055865770000000037e+00,1.500046739999999934e+00,2.840013100000000179e+00,5.558190330000000179e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
4.810888230000000092e-03,2.055864839999999916e+00,1.500046729999999995e+00,2.839963529999999903e+00,5.558181070000000057e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
4.830888230000000144e-03,2.055863909999999795e+00,1.500046729999999995e+00,2.839913970000000010e+00,5.558171809999999935e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
4.850888230000000197e-03,2.055862990000000057e+00,1.500046729999999995e+00,2.839864400000000177e+00,5.558162559999999530e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
4.870888230000000249e-03,2.055862059999999936e+00,1.500046729999999995e+00,2.839814839999999840e+00,5.558153310000000236e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
4.890888230000000302e-03,2.055861129999999815e+00,1.500046729999999995e+00,2.839765279999999947e+00,5.558144050000000114e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
4.910888230000000354e-03,2.055860210000000077e+00,1.500046729999999995e+00,2.839715720000000054e+00,5.558134799999999709e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
4.930888230000000406e-03,2.055859279999999956e+00,1.500046720000000056e+00,2.839666160000000161e+00,5.558125539999999587e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
4.950888229999999592e-03,2.055858349999999835e+00,1.500046720000000056e+00,2.839616599999999824e+00,5.558116290000000292e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
4.970888229999999644e-03,2.055857430000000097e+00,1.500046720000000056e+00,2.839567049999999870e+00,5.558107039999999888e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
4.990888229999999696e-03,2.055856499999999976e+00,1.500046720000000056e+00,2.839517499999999917e+00,5.558097789999999483e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
5.010888229999999749e-03,2.055855569999999855e+00,1.500046720000000056e+00,2.839467949999999963e+00,5.558088540000000188e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
5.030888229999999801e-03,2.055854650000000117e+00,1.500046720000000056e+00,2.839418400000000009e+00,5.558079289999999784e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
5.050888229999999854e-03,2.055853719999999996e+00,1.500046720000000056e+00,2.839368850000000055e+00,5.558070040000000489e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
5.070888229999999906e-03,2.055852789999999874e+00,1.500046709999999894e+00,2.839319310000000041e+00,5.558060790000000084e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
5.090888229999999959e-03,2.055851870000000137e+00,1.500046709999999894e+00,2.839269760000000087e+00,5.558051539999999680e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
5.110888230000000011e-03,2.055850940000000016e+00,1.500046709999999894e+00,2.839220220000000072e+00,5.558042290000000385e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
5.130888230000000064e-03,2.055850009999999894e+00,1.500046709999999894e+00,2.839170680000000058e+00,5.558033049999999697e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
5.150888230000000116e-03,2.055849090000000157e+00,1.500046709999999894e+00,2.839121149999999982e+00,5.558023800000000403e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
5.170888230000000169e-03,2.055848160000000036e+00,1.500046709999999894e+00,2.839071609999999968e+00,5.558014549999999998e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
5.190888230000000221e-03,2.055847239999999854e+00,1.500046699999999955e+00,2.839022079999999892e+00,5.558005310000000421e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
5.210888230000000274e-03,2.055846310000000177e+00,1.500046699999999955e+00,2.838972539999999878e+00,5.557996060000000016e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
5.230888230000000326e-03,2.055845380000000056e+00,1.500046699999999955e+00,2.838923009999999802e+00,5.557986820000000439e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
5.250888230000000378e-03,2.055844459999999874e+00,1.500046699999999955e+00,2.838873490000000110e+00,5.557977579999999751e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
5.270888230000000431e-03,2.055843530000000197e+00,1.500046699999999955e+00,2.838823960000000035e+00,5.557968330000000456e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
5.290888229999999616e-03,2.055842610000000015e+00,1.500046699999999955e+00,2.838774439999999899e+00,5.557959089999999769e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
5.310888229999999668e-03,2.055841679999999894e+00,1.500046699999999955e+00,2.838724909999999824e+00,5.557949850000000191e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
5.330888229999999721e-03,2.055840750000000217e+00,1.500046690000000016e+00,2.838675390000000132e+00,5.557940609999999504e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
5.350888229999999773e-03,2.055839830000000035e+00,1.500046690000000016e+00,2.838625869999999995e+00,5.557931369999999927e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
5.370888229999999826e-03,2.055838899999999914e+00,1.500046690000000016e+00,2.838576359999999799e+00,5.557922130000000349e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
5.390888229999999878e-03,2.055837980000000176e+00,1.500046690000000016e+00,2.838526840000000107e+00,5.557912889999999662e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
5.410888229999999931e-03,2.055837050000000055e+00,1.500046690000000016e+00,2.838477329999999910e+00,5.557903650000000084e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
5.430888229999999983e-03,2.055836129999999873e+00,1.500046690000000016e+00,2.838427820000000157e+00,5.557894410000000507e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
5.450888230000000036e-03,2.055835200000000196e+00,1.500046680000000077e+00,2.838378309999999960e+00,5.557885169999999819e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
5.470888230000000088e-03,2.055834280000000014e+00,1.500046680000000077e+00,2.838328800000000207e+00,5.557875930000000242e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
5.490888230000000141e-03,2.055833349999999893e+00,1.500046680000000077e+00,2.838279290000000010e+00,5.557866689999999554e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
5.510888230000000193e-03,2.055832430000000155e+00,1.500046680000000077e+00,2.838229790000000197e+00,5.557857459999999694e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
5.530888230000000245e-03,2.055831500000000034e+00,1.500046680000000077e+00,2.838180289999999939e+00,5.557848220000000117e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
5.550888230000000298e-03,2.055830579999999852e+00,1.500046680000000077e+00,2.838130790000000125e+00,5.557838990000000257e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
5.570888230000000350e-03,2.055829650000000175e+00,1.500046680000000077e+00,2.838081289999999868e+00,5.557829749999999569e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
5.590888230000000403e-03,2.055828729999999993e+00,1.500046669999999915e+00,2.838031790000000054e+00,5.557820519999999709e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
5.610888229999999588e-03,2.055827799999999872e+00,1.500046669999999915e+00,2.837982300000000180e+00,5.557811280000000131e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
5.630888229999999640e-03,2.055826880000000134e+00,1.500046669999999915e+00,2.837932799999999922e+00,5.557802050000000271e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
5.650888229999999693e-03,2.055825950000000013e+00,1.500046669999999915e+00,2.837883310000000048e+00,5.557792820000000411e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
5.670888229999999745e-03,2.055825029999999831e+00,1.500046669999999915e+00,2.837833820000000173e+00,5.557783590000000551e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
5.690888229999999798e-03,2.055824100000000154e+00,1.500046669999999915e+00,2.837784339999999794e+00,5.557774359999999580e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
5.710888229999999850e-03,2.055823179999999972e+00,1.500046659999999976e+00,2.837734849999999920e+00,5.557765120000000003e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
5.730888229999999903e-03,2.055822249999999851e+00,1.500046659999999976e+00,2.837685369999999985e+00,5.557755890000000143e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
5.750888229999999955e-03,2.055821330000000113e+00,1.500046659999999976e+00,2.837635890000000050e+00,5.557746660000000283e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
5.770888230000000008e-03,2.055820399999999992e+00,1.500046659999999976e+00,2.837586410000000114e+00,5.557737440000000140e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
5.790888230000000060e-03,2.055819479999999810e+00,1.500046659999999976e+00,2.837536930000000179e+00,5.557728210000000280e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
5.810888230000000113e-03,2.055818550000000133e+00,1.500046659999999976e+00,2.837487449999999800e+00,5.557718980000000419e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
5.830888230000000165e-03,2.055817629999999951e+00,1.500046659999999976e+00,2.837437979999999804e+00,5.557709749999999449e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
5.850888230000000217e-03,2.055816710000000214e+00,1.500046650000000037e+00,2.837388499999999869e+00,5.557700519999999589e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
5.870888230000000270e-03,2.055815780000000093e+00,1.500046650000000037e+00,2.837339029999999873e+00,5.557691299999999446e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
5.890888230000000322e-03,2.055814859999999911e+00,1.500046650000000037e+00,2.837289559999999877e+00,5.557682069999999586e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
5.910888230000000375e-03,2.055813929999999790e+00,1.500046650000000037e+00,2.837240099999999821e+00,5.557672850000000553e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
5.930888230000000427e-03,2.055813010000000052e+00,1.500046650000000037e+00,2.837190629999999825e+00,5.557663619999999582e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
5.950888229999999612e-03,2.055812089999999870e+00,1.500046650000000037e+00,2.837141170000000212e+00,5.557654400000000550e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
5.970888229999999665e-03,2.055811160000000193e+00,1.500046640000000098e+00,2.837091710000000155e+00,5.557645169999999579e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
5.990888229999999717e-03,2.055810240000000011e+00,1.500046640000000098e+00,2.837042250000000099e+00,5.557635950000000546e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
6.010888229999999770e-03,2.055809309999999890e+00,1.500046640000000098e+00,2.836992790000000042e+00,5.557626730000000403e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
6.030888229999999822e-03,2.055808390000000152e+00,1.500046640000000098e+00,2.836943329999999985e+00,5.557617510000000260e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
6.050888229999999875e-03,2.055807469999999970e+00,1.500046640000000098e+00,2.836893879999999868e+00,5.557608290000000117e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
6.070888229999999927e-03,2.055806539999999849e+00,1.500046640000000098e+00,2.836844430000000195e+00,5.557599069999999974e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
6.090888229999999980e-03,2.055805620000000111e+00,1.500046629999999936e+00,2.836794980000000077e+00,5.557589849999999831e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
6.110888230000000032e-03,2.055804699999999929e+00,1.500046629999999936e+00,2.836745529999999960e+00,5.557580629999999688e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
6.130888230000000085e-03,2.055803769999999808e+00,1.500046629999999936e+00,2.836696079999999842e+00,5.557571409999999545e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
6.150888230000000137e-03,2.055802850000000070e+00,1.500046629999999936e+00,2.836646640000000108e+00,5.557562190000000513e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
6.170888230000000189e-03,2.055801929999999889e+00,1.500046629999999936e+00,2.836597189999999991e+00,5.557552970000000370e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
6.190888230000000242e-03,2.055801000000000212e+00,1.500046629999999936e+00,2.836547749999999812e+00,5.557543750000000227e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
6.210888230000000294e-03,2.055800080000000030e+00,1.500046629999999936e+00,2.836498310000000078e+00,5.557534539999999801e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
